Date,Maximum Temperature (°C),Minimum Temperature (°C), Mean Temperature (°C),Sunshine Duration (min),Shortwave Radiation (MJ/m²),Precipitation (mm),Maximum Relative Humidity (%),Minimum Relative Humidity (%),Mean Relative Humidity (%),Maximum Sea Level Pressure (hPa),Minimum Sea Level Pressure (hPa),Mean Sea Level Pressure (hPa),Maximum Wind Speed (m/s),Minimum Wind Speed (m/s),Mean Wind Speed (m/s),Wind Direction Dominant (°)
18/06/2008,22.600529,12.420529,17.780527,797.0599,28.640554,0,96,48,71.916664,1018,1014.6,1016.43335,3.6055512,0.1,1.4661928,279.53165
19/06/2008,24.110529,15.030529,19.883448,469.45334,27.573624,0,80,44,61.208332,1018.3,1015.5,1016.4707,6.8359346,0.53851646,3.3602054,264.61584
20/06/2008,24.14053,15.320529,20.017614,773.6753,27.9549,0,87,55,69.666664,1020.7,1018.3,1019.56665,4.707441,0.92195445,2.6567485,269.16968
21/06/2008,27.23053,16.510529,22.048027,936.6623,28.759104,0,91,51,68.875,1021,1018.7,1020.0999,1.9235383,0,1.0301145,217.87498
22/06/2008,31.80053,16.06053,25.535112,868.0926,29.32621,1,95,45,67.333336,1020,1015.8,1017.85406,5.5226803,1.029563,2.6472294,241.61086
23/06/2008,28.330528,19.110529,24.399279,727.97797,24.241463,0.90000004,94,59,74.583336,1019.4,1017.4,1018.22076,3.2893767,0.36055514,1.5374876,297.5408
24/06/2008,28.12053,17.39053,22.615946,458.10638,25.881912,0,100,60,81.083336,1018.1,1014.7,1016.6123,4.215448,0.28284273,1.5576624,350.9743
25/06/2008,26.48053,19.96053,23.250528,847.9577,25.170622,0,94,64,76.166664,1019.5,1015.2,1016.54584,6.360031,0.31622776,3.0703943,280.9981
26/06/2008,23.65053,17.330528,20.164278,328.1708,16.69925,0.3,96,64,78.583336,1021.2,1018.8,1020.0042,2.9154758,0.2,1.4174086,320.90613
27/06/2008,24.38053,15.460529,20.77553,754.5343,26.702135,0,97,52,69.791664,1023.3,1019.3,1021.03345,5.9774575,0.6708204,2.7878025,283.61804
28/06/2008,25.510529,13.910529,20.277195,960.11664,29.137177,0,100,54,74.708336,1023.3,1019.2,1021.37915,3.9357338,0.72801095,1.7899333,295.2011
29/06/2008,28.20053,15.890529,22.83928,756.46155,26.292027,0.2,98,55,70.916664,1021.1,1017.2,1019.4082,1.9235384,0.1,1.3257831,267.87015
30/06/2008,24.71053,17.29053,21.477613,635.1364,24.20622,0,97,58,76.416664,1020.6,1018.2,1019.4333,3.0805843,0.5830952,1.4111329,343.72614
01/07/2008,28.82053,16.580528,23.197615,750.82324,27.967718,0,96,49,70.5,1018.8,1013.6,1016.35846,1.0440307,0.1,0.6685377,166.82744
02/07/2008,29.190529,17.530529,23.938446,920.3712,28.38744,0,87,48,67.5,1014.9,1008.8,1011.6833,2.5079873,0.4,1.1734699,124.24903
03/07/2008,23.95053,14.570529,19.234278,13.404254,12.152772,5.8999996,95,67,82.208336,1016.5,1009.5,1012.27094,7.2249565,0.5,2.592528,269.66394
04/07/2008,22.000528,12.210529,17.462614,811.2082,29.367865,3.3,92,47,68.333336,1018.8,1014.5,1016.8123,5.1623635,0.44721362,2.7084377,290.13947
05/07/2008,26.46053,12.910529,20.703032,313.46808,20.627348,0,85,46,62.083332,1016.3,1013.2,1014.6794,1.4866068,0.1,0.8633664,149.45242
06/07/2008,22.31053,14.590529,18.152197,120,12.12714,11.8,95,76,86.791664,1013.7,1010.9,1012.2083,5.091169,0.53851646,2.5157762,286.6792
07/07/2008,20.610529,13.150529,17.110113,771.7354,26.910397,0,90,49,66.458336,1012.3,1009.8,1011.00006,7.752419,1,4.3700633,261.0907
08/07/2008,19.46053,11.620529,16.158861,431.11526,20.5857,0.1,81,57,67.791664,1018.5,1012.1,1015.38745,8.336066,2.7856774,5.8548074,256.9928
09/07/2008,23.14053,12.230529,18.33095,910.1188,27.871597,0,85,49,66.666664,1019.2,1015.7,1017.70404,4.850773,0.82462114,3.2540448,266.25235
10/07/2008,27.14053,15.250529,21.600113,867.0293,28.127916,0,87,50,62.541668,1017.3,1011.7,1014.91254,4.0199504,0.2,2.2496984,244.44003
11/07/2008,25.63053,16.70053,20.546362,260.80743,15.401629,5.3,96,57,73.541664,1012.3,1010.2,1011.40424,5.658622,0,2.3842607,2.121048
12/07/2008,20.38053,15.430529,17.636362,0,11.108268,7.599999,98,61,83.125,1014.2,1011.2,1012.77924,5.001,0.4,2.4221818,266.6532
13/07/2008,16.170528,14.0505295,15.023028,0,7.7825155,12.499999,98,76,89.708336,1017.5,1010.4,1013.7834,4.118252,0.9,1.7969075,300.87372
14/07/2008,19.79053,12.450529,16.449696,611.65497,22.51451,2.6000001,95,54,73.666664,1026.3,1017.7,1021.2959,6.1188235,0.53851646,2.9785192,331.18073
15/07/2008,23.780529,13.460529,18.830946,938.26666,28.848818,0,81,46,63.708332,1028.8,1025.5,1027.2916,2.34094,0.41231057,1.4072756,120.96376
16/07/2008,25.280529,15.910529,20.780111,773.5677,28.121506,0,83,48,63.75,1025.6,1017.6,1021.47906,5.6320515,0.31622776,2.770695,268.4486
17/07/2008,19.54053,14.740529,17.42761,7.6595736,12.55007,3.3999999,96,68,79.208336,1017.5,1013.2,1015.69995,4.464303,0.42426407,1.950787,278.1063
18/07/2008,22.090528,14.960529,18.315111,517.87415,19.614887,0.5,86,53,68.333336,1015.2,1013.5,1014.32495,4.491102,0.36055514,2.7718546,264.25003
19/07/2008,25.21053,14.460529,19.930948,483.8358,23.789701,0,83,54,66.041664,1015.6,1011.9,1013.8125,7.4,1.3453624,3.8412292,258.69006
20/07/2008,23.990528,13.180529,19.081362,368.95532,15.798924,1.5,94,50,73.541664,1018.7,1012.3,1014.2751,5.7280016,1,3.1445787,280.91412
21/07/2008,17.660528,11.720529,15.000112,530.68756,19.063799,0,86,53,68.083336,1021.7,1019.1,1019.9499,6.5787535,1.5033296,3.819194,287.24146
22/07/2008,17.82053,11.920529,15.056779,87.77536,14.978701,0,85,65,72.916664,1026.1,1022.3,1024.4834,2.8635643,0.56568545,1.8759079,281.96326
23/07/2008,22.410528,10.290529,16.676779,842.21844,27.557602,0,100,48,71.708336,1025.9,1020.2,1023.1584,6.041523,0.3,2.8645296,94.4846
24/07/2008,24.080528,10.450529,17.871363,857.3518,27.93888,0,94,48,70.083336,1021,1012.5,1016.5291,6.802941,0.36055514,3.5576885,92.931915
25/07/2008,25.89053,13.710529,20.49178,884.89044,27.932474,0,86,50,67.708336,1013.6,1009.8,1011.875,5.1264024,0.36055514,1.8066806,104.48473
26/07/2008,25.990528,19.660528,22.046778,56.17021,15.645132,0.8,81,56,67.333336,1014.3,1011.5,1012.5459,4.0521603,0.41231057,1.7809215,5.970001
27/07/2008,23.20053,18.15053,20.80678,155.33368,8.532252,9.4,98,74,88.041664,1016.3,1014.1,1015.45013,2.059126,0.44721362,1.2462503,345.7544
28/07/2008,26.39053,17.72053,22.401365,627.46204,21.934584,0,100,63,81.833336,1016.6,1012.9,1014.85004,2.624881,0.1,0.86179537,112.011284
29/07/2008,27.07053,18.850529,23.15428,571.7234,20.829206,0.6,89,60,72.291664,1017.7,1014.2,1016.36237,3.757659,0.2,1.9613386,270.80695
30/07/2008,28.170528,19.45053,24.200945,666.5344,22.873356,0,96,54,72.541664,1017.9,1016.3,1017.35834,2.4698179,0.44721362,1.3255612,129.41739
31/07/2008,29.71053,17.830528,24.479698,737.1011,26.013277,0,86,50,68.083336,1018.4,1013.1,1016.0166,2.6925824,0.41231057,1.4997001,108.82853
01/08/2008,25.430529,16.600529,21.665113,201.10553,13.290193,1.3000001,91,53,70.875,1020.7,1014.3,1018.02075,5.846366,0.31622776,2.891587,265.81192
02/08/2008,25.420528,16.170528,20.33553,327.47147,16.990812,0.2,98,56,78.875,1021,1018.4,1019.68756,4.1,0.60827625,1.8521713,261.70953
03/08/2008,26.12053,16.96053,21.867613,861.56836,25.60316,0,88,54,71.041664,1020.2,1013.4,1017.79156,4.472136,0.98994946,2.951047,267.1591
04/08/2008,23.910528,15.280529,20.548029,0,10.589221,0.7,96,65,79.708336,1016.6,1011.8,1014.30005,7.3824115,1.2041595,3.781173,248.21225
05/08/2008,25.020529,16.840528,21.17678,724.7852,24.70284,0,98,50,74.75,1018.1,1016,1016.9832,4.3462625,0.44721362,2.5254934,284.25156
06/08/2008,27.87053,15.750529,22.753027,294.64114,21.10795,0,90,54,68.25,1016.8,1010.8,1014.071,3.275668,0.9433981,2.2830036,107.37971
07/08/2008,31.330528,17.160528,22.820528,319.4858,18.057743,2.1,92,41,74.208336,1011.4,1007.1,1009.5874,5.2630787,1.0440307,2.7918546,239.80838
08/08/2008,19.660528,14.790529,17.183863,348.07483,12.191219,0.3,97,65,78.541664,1016.5,1010.6,1012.77924,8.276473,1.7,5.1000724,258.7273
09/08/2008,22.20053,14.220529,18.019697,701.01733,22.591402,0.1,89,59,73.708336,1017.8,1014.7,1016.4082,3.7121422,0.14142136,2.5021424,279.69446
10/08/2008,25.32053,14.890529,20.357195,781.7142,24.866243,0,84,52,67,1014.8,1009.6,1012.25836,4.2579336,0.9,2.289929,256.35205
11/08/2008,21.680529,16.430529,19.480112,29.67181,10.986517,3.1999998,95,66,78.875,1010,1005.6,1008.20844,3.7735925,0.22360681,1.9276024,63.103767
12/08/2008,23.490528,16.260529,18.865946,0,4.568904,23.1,95,62,85.5,1008.3,1000.2,1003.3542,8.062258,0.2,3.5208006,178.94495
13/08/2008,21.660528,13.750529,18.06928,785.70233,24.40807,0.4,83,52,67.291664,1017.3,1008.8,1013.0417,6.33877,2.4413111,4.422659,262.81857
14/08/2008,21.96053,11.900529,17.148447,391.7936,23.232203,0,93,56,72.291664,1018.6,1012.6,1015.99603,6.203225,0.6,1.8636118,306.4547
15/08/2008,15.560529,11.870529,13.863861,0,6.34392,12.600001,92,79,86.333336,1015.7,1012.1,1014.03326,6.0207973,2.118962,4.2016916,296.92767
16/08/2008,20.96053,10.600529,16.172201,778.84784,24.504192,0,92,51,73.666664,1015.7,1009.3,1012.8291,4.8093657,0.50990194,2.7036054,105.687454
17/08/2008,21.240528,12.560529,16.91428,444.76385,16.292337,0.3,86,59,71,1014.2,1009.8,1011.62085,4.4102154,0.5,2.2074168,251.63553
18/08/2008,25.87053,13.480529,20.005945,810.7354,23.254633,0,90,56,71.625,1015.3,1011.9,1013.7292,3.49285,0.64031243,2.0419893,125.467834
19/08/2008,24.48053,15.780529,19.681362,108.612045,13.719527,6.0999994,94,58,77.5,1015.6,1012.8,1014.05005,4.5617976,0.1,2.5840726,281.08258
20/08/2008,20.190529,13.860529,17.412615,772.40375,22.591402,0,87,61,73.291664,1020.4,1015.4,1017.97504,5.9841456,0.89442724,3.6393135,270.90497
21/08/2008,22.990528,13.510529,18.155529,752.178,23.552605,0,87,55,71.541664,1021.1,1017.2,1019.3,2.5806975,0.41231057,1.3581185,173.4802
22/08/2008,23.260529,15.160529,18.215944,84.19858,12.085488,3.3,89,65,78.958336,1018.1,1012.3,1014.89996,5.59017,0.70710677,2.4078891,209.87599
23/08/2008,16.490528,12.790529,14.990529,221.54398,11.483137,5.1000004,94,71,82.958336,1016.2,1013,1014.7332,6.33877,1.9209373,3.8509169,265.12463
24/08/2008,21.940529,10.210529,16.385529,584.2191,23.264244,0,96,52,68.25,1016.6,1014,1015.4751,2.408319,0.53851646,1.2728597,220.76361
25/08/2008,23.05053,14.390529,18.817612,601.8424,21.502045,0,91,53,70.791664,1020.3,1015.8,1017.49176,3.354102,0.1,1.4796653,309.13043
26/08/2008,24.360529,14.150529,19.448864,574.42694,21.675062,0,100,59,75.208336,1023.8,1020.2,1022.4417,2.3086793,0,1.2081162,352.38147
27/08/2008,25.030529,14.200529,19.377611,787.0243,22.594608,0,100,55,78,1023.6,1020.3,1022.19165,3.1953092,0.1,1.4545664,332.6318
28/08/2008,24.06053,14.840529,19.948862,613.4987,22.46004,0,96,60,74.375,1021.6,1018.2,1020.24164,3.522783,0.89442724,2.0013762,306.63104
29/08/2008,24.23053,14.3005295,19.13178,805.54816,22.341494,0,92,54,71.458336,1020.5,1016.4,1018.6709,3.5735137,0.1,1.5696362,317.19495
30/08/2008,27.030529,13.010529,20.426361,803.9457,22.2678,0,93,53,71.958336,1018.4,1013.7,1016.34174,3.5341196,0.6,2.2990997,103.92834
31/08/2008,28.32053,16.330528,21.678026,347.4546,18.227556,0,89,48,73.25,1016.4,1012.5,1014.0542,5.724509,0.8062258,3.0665681,180.97932
01/09/2008,20.510529,15.780529,18.825111,352.94397,8.166996,2.5,99,75,86.125,1020.2,1016.1,1018.5208,3.026549,0.6708204,1.7569304,271.5357
02/09/2008,23.98053,15.190529,19.332195,754.9531,21.079115,0,100,61,79.541664,1019.1,1010,1014.43756,2.5,0.14142136,0.9165046,149.56577
03/09/2008,24.31053,16.30053,19.668447,134.61702,14.232168,9.8,93,58,76.375,1011.3,1004.9,1008.96246,9.60052,0.28284273,2.45488,252.52524
04/09/2008,19.37053,14.940529,16.715948,0,11.781108,24.800001,97,77,88.375,1011.1,1007.7,1009.35834,4.14367,0.1,2.1037836,129.2894
05/09/2008,26.590528,15.040529,20.52011,306.2936,16.574291,5.4,97,57,77.583336,1009.1,1001.5,1005.75415,6.155485,1.029563,3.3586938,124.62129
06/09/2008,20.55053,15.5505295,18.380945,0,4.104324,20.500002,98,67,87.25,1012,1002.5,1008.10004,4.101219,0.6,1.893839,263.21103
07/09/2008,20.56053,13.430529,16.63803,508.86313,15.500952,3.7000003,98,51,74.333336,1016.3,1012.2,1013.5583,4.8052053,1.3000001,2.5419986,257.31696
08/09/2008,20.57053,12.470529,16.51803,688.35004,20.387049,0.2,86,62,74.25,1019.5,1015.9,1017.9292,2.2472203,0.14142136,1.1959556,132.20729
09/09/2008,26.57053,11.180529,18.776363,652.29675,20.210835,0,97,42,69.666664,1019.8,1015.5,1017.5874,2.8653097,0.4,1.2728244,120.862946
10/09/2008,24.73053,15.000529,20.332197,559.1059,16.849834,0,87,58,71.208336,1018.5,1015.8,1017.11664,3.3837848,0.3,1.4136639,219.8056
11/09/2008,25.06053,15.190529,20.286366,324.97427,15.113268,2.3999999,95,63,82.083336,1016,1009.3,1011.91266,4.8703184,0.5830952,2.0955334,147.3233
12/09/2008,17.990528,13.840529,15.773026,51.56569,10.941659,10.9,97,81,86.541664,1015.3,1007.3,1011.9915,8.829496,0.82462114,4.8009562,258.84772
13/09/2008,13.630529,11.100529,12.510113,0,1.579572,45.7,96,88,93.666664,1014.6,1009.4,1011.66254,5.3851647,0.8062258,3.0224788,307.43625
14/09/2008,16.920528,9.200529,12.628446,387.4468,14.549365,1.7000002,97,58,76.916664,1020.4,1012.3,1017.0166,4.753946,0.781025,2.635153,34.740036
15/09/2008,13.630529,5.0005283,10.189279,255.31914,14.06556,0,95,58,77.916664,1021.4,1019,1020.1333,3.6249137,0.3,1.9461957,2.5261078
16/09/2008,14.620529,6.540529,11.056361,40.212765,10.858356,0.1,96,67,82.083336,1021.6,1019.6,1020.57916,4.1231055,0.22360681,2.4939668,53.25038
17/09/2008,16.600529,4.540529,11.268863,373.27234,18.736992,0,93,60,75.708336,1021.2,1017,1019.63745,3.5846896,0.1,1.8733206,78.2894
18/09/2008,18.770529,5.3505287,12.295112,203.1702,16.378849,0,90,58,73.125,1022,1017.8,1019.5002,5.4120235,0.4,3.214259,100.152794
19/09/2008,18.000528,9.830529,13.532613,335.7447,14.632667,0,93,64,77.75,1024,1019.3,1021.51245,3.8013155,0.6,1.8253455,1.5246124
20/09/2008,17.07053,7.4005284,12.503446,692.31665,18.596016,0,93,46,70.208336,1027.3,1023,1025.0043,5.1,0.22360681,2.4569147,80.18961
21/09/2008,16.32053,4.6505284,10.219695,302.81985,16.31477,0,93,51,73.333336,1024.7,1019.2,1021.8792,5.375872,0.22360681,2.5382404,83.68709
22/09/2008,14.480529,5.8905287,10.426362,56.170216,7.500564,0,95,69,81.041664,1020.5,1016.8,1018.93335,3.2202485,0.2,1.7544184,37.29251
23/09/2008,15.870529,6.2505283,11.370112,227.87234,16.138548,0,94,52,74.708336,1018.5,1015.1,1016.9001,3.1,0.86023253,1.6665004,6.8960724
24/09/2008,17.530529,6.3405285,12.299695,377.64685,16.47817,0,87,52,64.75,1021.4,1016.3,1018.6375,3.7,0,1.8072602,35.861145
25/09/2008,16.73053,8.570529,12.940529,76.97695,10.188719,0,94,46,67.791664,1026.3,1020.9,1023.4207,4.604346,0.14142136,2.24605,35.18599
26/09/2008,17.06053,6.1705284,11.910111,67.065956,11.322936,0,92,52,72.541664,1029.7,1026.1,1027.4291,8.321659,1.1661904,5.1704926,65.991295
27/09/2008,18.330528,3.6105285,10.525945,554.1869,16.487783,0,99,37,68.833336,1031,1024.9,1028.0292,6.2,1.2041595,3.0440998,76.65651
28/09/2008,18.090528,6.3205285,12.235944,602.1961,16.692842,0,92,45,65.416664,1028,1022,1025.0667,3,0.3,1.3856479,51.809036
29/09/2008,19.170528,8.690529,13.853446,588.4404,16.487783,0,78,45,62.458332,1023,1016.7,1019.41254,5.491812,0.2,2.6634166,258.55896
30/09/2008,15.840529,9.790529,13.259694,69.063835,8.0901,0.2,82,56,67.166664,1017.9,1012,1015.5042,6.768308,1.0440307,3.876643,260.33466
01/10/2008,18.840528,12.110529,14.975945,513.91846,15.9399,0.6,78,44,59.833332,1011.6,1008.2,1010.1958,10.565037,5.7584724,8.198262,251.38052
02/10/2008,15.530529,11.190529,13.447613,393.0713,14.683931,0,79,45,63.625,1010,1008.6,1009.2668,8.300603,1.9646883,5.8573513,264.9442
03/10/2008,12.860529,7.1805286,9.733445,413.15744,12.7326975,4.5,84,44,66.583336,1014.7,1008.8,1010.81244,8.309633,1.9209373,5.1168394,257.06387
04/10/2008,10.450529,5.7005286,7.845112,432.66058,10.79748,0,82,56,70.583336,1022.2,1015.2,1019.4626,8.825531,1.9697715,5.909315,263.07318
05/10/2008,19.490528,4.1405287,11.587612,454.92307,14.190517,0,74,29,49.208332,1020.9,1011.5,1015.70825,4,1.8248286,2.5881767,191.15735
06/10/2008,18.39053,10.290529,15.318447,528.3787,13.117175,0.3,76,53,66,1019.4,1013,1016.49585,7.0092797,0.42426407,3.755397,256.2435
07/10/2008,22.690529,12.330529,16.834696,133.15108,14.472468,0,98,51,71.958336,1020.5,1013.4,1016.9541,2.3,0.36055514,1.2249604,180.49179
08/10/2008,20.510529,10.250529,15.831361,8.297872,10.634076,1.4000001,90,53,70.833336,1020.3,1014.7,1016.3957,4.7675986,0.84852815,2.2435935,341.73212
09/10/2008,18.440529,12.150529,14.855111,149.87802,9.368497,0.5,95,68,83.666664,1031.3,1020.5,1026.0709,4.609772,0.53851646,2.6127734,332.48083
10/10/2008,20.680529,11.750529,15.688446,577.5051,13.822057,0,95,54,77.416664,1034.6,1031.2,1032.5416,2.8231187,0.2,1.4111248,75.20324
11/10/2008,22.72053,9.830529,16.460112,631.65375,14.26421,0,84,39,62.125,1032.1,1028.8,1030.7125,2.2022715,0.4,1.4884086,116.65485
12/10/2008,23.72053,12.630529,17.780113,490.37607,12.972997,0,74,38,58.041668,1029.9,1025.1,1028.2292,2.3259406,0.9,1.6926163,100.30484
13/10/2008,23.840528,12.400529,17.973448,661.98334,13.049891,0,77,39,55.666668,1025.7,1019.4,1022.74164,2.5806975,0.7211103,1.6049491,152.2815
14/10/2008,21.830528,14.150529,17.758028,396.92374,10.147067,1,94,64,79.875,1022.4,1020.6,1021.38745,2.9546573,0.22360681,1.6709307,245.87593
15/10/2008,20.73053,13.650529,17.094696,466.99045,13.027464,0,99,55,75.083336,1021.7,1017.8,1020.02075,5.1195703,0.41231057,2.502526,263.4953
16/10/2008,17.670528,11.590529,14.830945,13.021277,5.1328077,4.6,86,64,77,1018.5,1013.6,1015.87915,8.6977005,2.758623,5.136452,267.24844
17/10/2008,13.790529,7.4305286,10.157613,457.69006,11.938104,0,94,41,69.5,1021.6,1018.8,1020.0623,4.3011627,0.28284273,1.8701682,319.80798
18/10/2008,14.700529,4.5205283,9.213445,441.1936,12.534048,0,86,45,65.625,1022.5,1018.5,1020.3001,2.3600848,0.41231057,1.2687949,305.9335
19/10/2008,15.910529,7.2005286,11.172611,636.4775,12.835223,0,92,50,67.708336,1025.4,1022.7,1023.82086,2.118962,0.31622776,0.9256641,115.016884
20/10/2008,21.330528,9.510529,14.848861,339.83478,10.976905,0.1,80,54,67.958336,1023.3,1017,1020.4624,3.352611,0.53851646,2.2368608,148.11644
21/10/2008,21.96053,13.350529,16.742195,105.31915,6.9911275,5.6,84,47,71.083336,1017.1,1011.7,1014.67065,7.741447,0.6708204,2.2161,188.28069
22/10/2008,13.270529,6.5205283,8.950946,0,2.447856,25.000002,94,84,89.416664,1029.2,1015.3,1021.0457,6.519202,0.53851646,4.8380375,346.01282
23/10/2008,14.110529,4.0605288,8.831779,505.95215,11.688191,0.70000005,93,42,67.791664,1030.1,1024.3,1027.4125,5.423099,0.2,2.273308,81.15818
24/10/2008,14.700529,4.3105288,9.014695,625.95,11.630519,0,79,47,65.041664,1029,1024.5,1026.0082,2.5079873,0.5,1.3675343,15.55455
25/10/2008,15.470529,4.1005287,9.504695,501.62518,11.412647,0,97,47,73.25,1032.5,1028.4,1030.4332,2.1400933,0.2,1.1045825,46.178757
26/10/2008,17.15053,4.290529,10.807197,332.6313,11.217203,0,96,34,61.666668,1030.4,1020.6,1026.4374,2.8,0.3,1.1891451,218.49104
27/10/2008,13.760529,9.340529,11.490111,0,3.2456522,3,89,56,69.5,1020.2,1009.4,1012.79156,8.0025,0.781025,2.6722271,271.29608
28/10/2008,11.330529,8.000528,9.574697,0,3.1687562,6.5999994,97,75,87.541664,1012.4,1008.9,1010.7043,3.7013512,1,1.905866,301.789
29/10/2008,8.0505295,5.4905286,6.8230286,0,3.1751637,20.2,95,71,84.958336,1009.6,1000.4,1005.7126,4.440721,0.89442724,2.2952206,356.7173
30/10/2008,8.810529,1.4505286,5.4046955,194.04256,7.436484,13.500001,91,48,70.333336,999.8,996.4,997.9626,6.207254,1.0770329,3.2916234,222.10007
31/10/2008,14.530529,2.7805285,8.120529,23.617022,7.6735797,0,94,40,67.458336,1005.1,999,1002.89166,6.9771056,0.5,3.2545004,116.40732
01/11/2008,17.250528,3.7305286,9.631779,420.40268,10.377756,0,94,46,75.125,1009.2,1003.9,1005.7041,4.1146083,0.14142136,1.4179095,106.62621
02/11/2008,16.88053,9.380529,12.728028,164.42554,8.903916,0,100,65,81.416664,1015.2,1009.1,1011.94995,3.992493,0.14142136,1.8063321,76.12062
03/11/2008,16.610529,8.240529,11.902196,469.21133,9.98046,0,97,56,76.291664,1015,1011,1012.47504,3.324154,0.89442724,1.8564177,79.40523
04/11/2008,14.830529,7.3405285,10.867612,0,7.6639676,0,94,71,84.166664,1016.6,1006.5,1013.2751,3.1953092,0.1,1.0667557,319.3987
05/11/2008,16.32053,10.120529,13.113446,81.06383,7.4781365,0.1,97,68,84.458336,1014.2,1005.3,1009.59174,2.5079873,0.2,1.0365087,306.8699
06/11/2008,14.220529,7.6405287,11.243028,332.10355,9.051301,0,99,63,81.5,1016.5,1013.8,1014.9541,3.2449963,0.22360681,1.5496312,313.48337
07/11/2008,13.960529,7.2605286,10.787612,190.41447,8.275932,0,85,58,72.916664,1016.9,1013.6,1014.94165,2.0248456,0.2,1.2404922,155.62352
08/11/2008,12.970529,6.8705287,10.175946,219.8014,6.9206405,0,90,67,74.583336,1023.4,1016.7,1020.95013,2.6907248,0,1.2378399,134.32596
09/11/2008,16.39053,5.8705287,11.425529,0,3.6173158,0,88,44,66.083336,1025.1,1022.7,1023.9583,4.6647615,1.8384776,3.1619453,177.03462
10/11/2008,19.29053,10.3005295,13.96178,441.71,9.11538,0,67,42,54.208332,1025.6,1019.7,1023.1541,5.0249376,0.70710677,2.432708,188.56914
11/11/2008,16.80053,10.450529,13.175945,0,3.0277796,2.5,82,49,64.583336,1020.1,1014.9,1017.3083,6.0207973,1.8248286,3.6979444,237.06982
12/11/2008,11.160529,8.030529,9.474278,0,4.8860993,0,85,61,73.708336,1021,1019.1,1019.9583,3.352611,0.6,1.8983763,274.61636
13/11/2008,8.690529,5.9505286,7.4538617,0,2.5760162,0,95,77,87.916664,1026.6,1020.9,1023.89594,4.295346,1.7,2.55883,354.55518
14/11/2008,10.370529,5.9105287,7.683862,91.62199,5.3987403,0,96,69,85.916664,1029.7,1026.6,1028.0665,1.7,0.31622776,0.9650999,356.87787
15/11/2008,10.900529,3.4605286,7.1213627,559.6266,8.420112,0,96,48,72.458336,1030.5,1028.4,1029.5416,2.5553863,0.28284273,1.1207142,270.46207
16/11/2008,9.710529,5.1405287,7.086363,44.083866,5.043096,0.2,91,64,77.416664,1031,1029.2,1030.275,3.9661064,0.50990194,1.9517654,269.12085
17/11/2008,8.580529,5.7605286,7.4271946,0,2.233188,0.9000001,97,86,91.083336,1031.9,1026,1029.8918,3.535534,0.50990194,1.956728,13.011276
18/11/2008,10.610529,5.0005283,7.308029,0,3.3545878,2.6000001,94,66,79.291664,1025.2,1014.7,1018.425,3.1064448,0.42426407,1.7280847,214.81137
19/11/2008,10.920529,6.6705284,8.5680275,108.6383,5.6806917,0,88,61,73.791664,1023.4,1017.4,1021,3.2649658,0.9055385,2.1975768,253.7847
